Week,Room,RoomCluster,ClusterType,RoomType,TreatmentType,Usage,All.Neighbors,Efficient.Neighbors
2017-47,3009D,3009,Single,Single Bedroom,Control,2.47205681,NA,NA
2017-47,3010A,3010,Single,Single Bedroom,Individual,2.694321997,2.679333237,2.452408668
2017-47,3010B,3010,Single,Single Bedroom,Individual,2.463029248,2.68065491,2.452408668
2017-47,3010C,3010,Single,Single Bedroom,Individual,2.686625312,2.679377218,2.452408668
2017-47,3010D,3010,Single,Single Bedroom,Individual,2.768117463,2.678911549,2.452408668
2017-47,3011A,3011,Single,Single Bedroom,Control,2.768117463,NA,NA
2017-47,3011B,3011,Single,Single Bedroom,Control,2.615573356,NA,NA
2017-47,3011C,3011,Single,Single Bedroom,Control,2.768117463,NA,NA
2017-47,3011D,3011,Single,Single Bedroom,Control,2.69184541,NA,NA
2017-47,3013A,3013,Double,Double Bedroom,Control,2.095281566,NA,NA
2017-47,3013B,3013,Double,Double Bedroom,Control,2.278581447,NA,NA
2017-47,3014A,3014,Double,Double Bedroom,Cluster,4.373863013,4.335165733,4.112755351
2017-47,3014B,3014,Double,Double Bedroom,Cluster,4.373863013,4.335165733,4.112755351
2017-47,3015A,3015,Double,Double Bedroom,Control,1.907799973,NA,NA
2017-47,3015B,3015,Double,Double Bedroom,Control,2.091099854,NA,NA
2017-47,3018A,3018,Double,Double Bedroom,Control,2.457699616,NA,NA
2017-47,3018B,3018,Double,Double Bedroom,Control,2.152199814,NA,NA
2017-47,3021A,3021,Single,Single Bedroom,Control,2.991713527,NA,NA
2017-47,3021B,3021,Single,Single Bedroom,Control,2.381537097,NA,NA
2017-47,3021C,3021,Single,Single Bedroom,Control,2.534081204,NA,NA
2017-47,3021D,3021,Single,Single Bedroom,Control,2.610353258,NA,NA
2017-47,3022A,3022,Single,Single Bedroom,Control,2.466749836,NA,NA
2017-47,3022B,3022,Single,Single Bedroom,Control,2.695565998,NA,NA
2017-47,3022C,3022,Single,Single Bedroom,Control,2.466749836,NA,NA
2017-47,3022D,3022,Single,Single Bedroom,Control,2.54302189,NA,NA
2017-47,3023A,3023,Single,Single Bedroom,Individual,2.848110105,2.678454448,2.452408668
2017-47,3023B,3023,Single,Single Bedroom,Individual,2.314205729,2.68150533,2.45833116
2017-47,3023C,3023,Single,Single Bedroom,Control,2.619293944,NA,NA
2017-47,3023D,3023,Single,Single Bedroom,Control,2.771838051,NA,NA
2017-47,3024A,3024,NA,Single Bedroom,Control,2.534081204,NA,NA
2017-47,3024B,3024,NA,Single Bedroom,Control,2.432079714,NA,NA
2017-47,3024C,3024,NA,Single Bedroom,Control,2.35553526,NA,NA
2017-47,3027A,3027,Double,Double Bedroom,Control,1.826088695,NA,NA
2017-47,3027B,3027,Double,Double Bedroom,Individual,2.070488536,2.166059975,2.000922588
2017-47,3029A,3029,Double,Double Bedroom,Individual,1.964939304,2.166777997,2.000925152
2017-47,3029B,3029,Double,Double Bedroom,Individual,2.152666718,2.16550094,2.000922588
2017-47,3030A,3030,Double,Double Bedroom,Cluster,4.296478369,4.336338228,4.112755351
2017-47,3030B,3030,Double,Double Bedroom,Cluster,4.296478369,4.336338228,4.112755351
2017-47,3031A,3031,Double,Double Bedroom,Control,2.392639026,NA,NA
2017-47,3031B,3031,Double,Double Bedroom,Control,2.026039264,NA,NA
2017-47,3032B,3032,NA,Double Bedroom,Individual,1.903839343,2.167193643,2.000925152
2017-47,3036A,3036,NA,Single Bedroom,Individual,2.80844598,2.6786811,2.452408668
2017-47,3036B,3036,NA,Double Bedroom,Individual,1.964939304,2.166777997,2.000925152
2017-47,3037A,3037,Double,Double Bedroom,Individual,2.150010198,2.165519012,2.000922588
2017-47,3037B,3037,Double,Double Bedroom,Individual,2.148239185,2.165531059,2.000922588
2017-47,3039A,3039,Double,Double Bedroom,Control,2.026039264,NA,NA
2017-47,3039B,3039,Double,Double Bedroom,Control,2.087139224,NA,NA
2017-47,3040A,3040,NA,Single Bedroom,Control,2.834225302,NA,NA
2017-47,3040B,3040,NA,Double Bedroom,Control,1.903839343,NA,NA
2017-47,3042A,3042,Double,Double Bedroom,Cluster,4.235378409,4.337263985,4.112755351
2017-47,3042B,3042,Double,Double Bedroom,Cluster,4.235378409,4.337263985,4.112755351
2017-47,4007,4007,NA,Single Bedroom,Control,2.503483488,NA,NA
2017-47,4008A,4008,Double,Double Bedroom,Cluster,4.231370301,4.337324713,4.112755351
2017-47,4008B,4008,Double,Double Bedroom,Cluster,4.231370301,4.337324713,4.112755351
2017-47,4009A,4009,Single,Single Bedroom,Cluster,10.70038243,10.76978426,10.12042022
2017-47,4009B,4009,Single,Single Bedroom,Cluster,10.70038243,10.76978426,10.12042022
2017-47,4009C,4009,Single,Single Bedroom,Cluster,10.70038243,10.76978426,10.12042022
2017-47,4009D,4009,Single,Single Bedroom,Cluster,10.70038243,10.76978426,10.12042022
2017-47,4010A,4010,Single,Single Bedroom,Individual,2.92627929,2.678007767,2.452408668
2017-47,4010B,4010,Single,Single Bedroom,Individual,3.155095452,2.676700246,2.452408668
2017-47,4010C,4010,Single,Single Bedroom,Individual,3.307639559,2.675828565,2.452408668
2017-47,4010D,4010,Single,Single Bedroom,Individual,3.231367505,2.676264406,2.452408668
2017-47,4011A,4011,Single,Single Bedroom,Cluster,11.15801476,10.75670905,10.12042022
2017-47,4011B,4011,Single,Single Bedroom,Cluster,11.15801476,10.75670905,10.12042022
2017-47,4011C,4011,Single,Single Bedroom,Cluster,11.15801476,10.75670905,10.12042022
2017-47,4011D,4011,Single,Single Bedroom,Cluster,11.15801476,10.75670905,10.12042022
2017-47,4013A,4013,Double,Double Bedroom,Cluster,4.499777078,4.333257944,4.112755351
2017-47,4013B,4013,Double,Double Bedroom,Cluster,4.499777078,4.333257944,4.112755351
2017-47,4014A,4014,Double,Double Bedroom,Cluster,4.621976998,4.33140643,4.112755351
2017-47,4014B,4014,Double,Double Bedroom,Cluster,4.621976998,4.33140643,4.112755351
2017-47,4015A,4015,Double,Double Bedroom,Control,2.005488698,NA,NA
2017-47,4015B,4015,Double,Double Bedroom,Control,2.127688618,NA,NA
2017-47,4018A,4018,Double,Double Bedroom,Cluster,4.744176919,4.329554916,4.112755351
2017-47,4018B,4018,Double,Double Bedroom,Cluster,4.744176919,4.329554916,4.112755351
2017-47,4021A,4021,NA,Single Bedroom,Control,2.808571703,NA,NA
2017-47,4021C,4021,NA,Single Bedroom,Control,2.884843756,NA,NA
2017-47,4021D,4021,NA,Single Bedroom,Control,2.503483488,NA,NA
2017-47,4022A,4022,Single,Single Bedroom,Cluster,11.76819119,10.73927544,10.12042022
2017-47,4022B,4022,Single,Single Bedroom,Cluster,11.76819119,10.73927544,10.12042022
2017-47,4022C,4022,Single,Single Bedroom,Cluster,11.76819119,10.73927544,10.12042022
2017-47,4022D,4022,Single,Single Bedroom,Cluster,11.76819119,10.73927544,10.12042022
2017-47,4023A,4023,Single,Single Bedroom,Control,2.884843756,NA,NA
2017-47,4023B,4023,Single,Single Bedroom,Control,2.656027595,NA,NA
2017-47,4023C,4023,Single,Single Bedroom,Control,2.656027595,NA,NA
2017-47,4023D,4023,Single,Single Bedroom,Control,2.503483488,NA,NA
2017-47,4024C,4024,NA,Single Bedroom,Individual,2.656027595,2.679552062,2.452408668
2017-47,4024D,4024,NA,Single Bedroom,Individual,2.503483488,2.680423743,2.452408668
2017-47,4027A,4027,Double,Double Bedroom,Cluster,4.505063411,4.333177848,4.112755351
2017-47,4027B,4027,Double,Double Bedroom,Cluster,4.505063411,4.333177848,4.112755351
2017-47,4029A,4029,Double,Double Bedroom,Individual,2.221981725,2.165029409,2.000922588
2017-47,4029B,4029,Double,Double Bedroom,Individual,2.160881765,2.165445055,2.000922588
2017-47,4030A,4030,Double,Double Bedroom,Control,2.527481527,NA,NA
2017-47,4030B,4030,Double,Double Bedroom,Control,2.283081686,NA,NA
2017-47,4031A,4031,Double,Double Bedroom,Cluster,4.443963451,4.334103605,4.112755351
2017-47,4031B,4031,Double,Double Bedroom,Cluster,4.443963451,4.334103605,4.112755351
2017-47,4032A,4032,Double,Double Bedroom,Individual,2.099781805,2.165860701,2.000922588
2017-47,4032B,4032,Double,Double Bedroom,Individual,2.221981725,2.165029409,2.000922588
2017-47,4036A,4036,NA,Single Bedroom,Individual,2.697463129,2.679315288,2.452408668
2017-47,4036B,4036,NA,Double Bedroom,Individual,2.099781805,2.165860701,2.000922588
2017-47,4037A,4037,Double,Double Bedroom,Cluster,4.170270341,4.33825047,4.112755351
2017-47,4037B,4037,Double,Double Bedroom,Cluster,4.170270341,4.33825047,4.112755351
2017-47,4039A,4039,Double,Double Bedroom,Control,2.099781805,NA,NA
2017-47,4039B,4039,Double,Double Bedroom,Control,2.405281606,NA,NA
2017-47,4040A,4040,NA,Single Bedroom,Control,2.697463129,NA,NA
2017-47,4040B,4040,NA,Double Bedroom,Control,2.038681844,NA,NA
2017-47,4042A,4042,Double,Double Bedroom,Control,2.099781805,NA,NA
2017-47,4042B,4042,Double,Double Bedroom,Control,2.038681844,NA,NA
2017-47,5007,5007,NA,Single Bedroom,Individual,2.731759877,2.679119306,2.452408668
2017-47,5008A,5008,Double,Double Bedroom,Individual,2.05805033,2.166144589,2.000922588
2017-47,5008B,5008,Double,Double Bedroom,Individual,2.241350211,2.164897651,2.000922588
2017-47,5009A,5009,Single,Single Bedroom,Control,2.808031931,NA,NA
2017-47,5009B,5009,Single,Single Bedroom,Control,2.808031931,NA,NA
2017-47,5009C,5009,Single,Single Bedroom,Control,2.960576039,NA,NA
2017-47,5009D,5009,Single,Single Bedroom,Control,2.57921577,NA,NA
2017-47,5010A,5010,Single,Single Bedroom,Cluster,11.11538063,10.75792717,10.12042022
2017-47,5010B,5010,Single,Single Bedroom,Cluster,11.11538063,10.75792717,10.12042022
2017-47,5010C,5010,Single,Single Bedroom,Cluster,11.11538063,10.75792717,10.12042022
2017-47,5010D,5010,Single,Single Bedroom,Cluster,11.11538063,10.75792717,10.12042022
2017-47,5011A,5011,Single,Single Bedroom,Control,2.502943716,NA,NA
2017-47,5011B,5011,Single,Single Bedroom,Control,3.1893922,NA,NA
2017-47,5011C,5011,Single,Single Bedroom,Control,2.960576039,NA,NA
2017-47,5011D,5011,Single,Single Bedroom,Control,2.655487824,NA,NA
2017-47,5013A,5013,Double,Double Bedroom,Control,2.43275602,NA,NA
2017-47,5013B,5013,Double,Double Bedroom,Control,2.005056298,NA,NA
2017-47,5014A,5014,Double,Double Bedroom,Cluster,4.132312516,4.338825589,4.112755351
2017-47,5014B,5014,Double,Double Bedroom,Cluster,4.132312516,4.338825589,4.112755351
2017-47,5015A,5015,Double,Double Bedroom,Individual,2.43275602,2.163595571,2.000922588
2017-47,5015B,5015,Double,Double Bedroom,Individual,2.127256219,2.165673801,2.000922588
2017-47,5018A,5018,Double,Double Bedroom,Individual,2.49385598,2.163179925,2.000922588
2017-47,5018B,5018,Double,Double Bedroom,Individual,2.43275602,2.163595571,2.000922588
2017-47,5021A,5021,Single,Single Bedroom,Individual,2.731759877,2.679119306,2.452408668
2017-47,5021B,5021,Single,Single Bedroom,Individual,2.655487824,2.679555147,2.452408668
2017-47,5021C,5021,Single,Single Bedroom,Individual,2.500370149,2.680441533,2.452408668
2017-47,5021D,5021,Single,Single Bedroom,Individual,2.960576039,2.677811785,2.452408668
2017-47,5022A,5022,Single,Single Bedroom,Cluster,11.07958362,10.75894994,10.12042022
2017-47,5022B,5022,Single,Single Bedroom,Cluster,11.07958362,10.75894994,10.12042022
2017-47,5022C,5022,Single,Single Bedroom,Cluster,11.07958362,10.75894994,10.12042022
2017-47,5022D,5022,Single,Single Bedroom,Cluster,11.07958362,10.75894994,10.12042022
2017-47,5023A,5023,Single,Single Bedroom,Cluster,10.85076746,10.76548754,10.12042022
2017-47,5023B,5023,Single,Single Bedroom,Cluster,10.85076746,10.76548754,10.12042022
2017-47,5023C,5023,Single,Single Bedroom,Cluster,10.85076746,10.76548754,10.12042022
2017-47,5023D,5023,Single,Single Bedroom,Cluster,10.85076746,10.76548754,10.12042022
2017-47,5024A,5024,Single,Single Bedroom,Control,2.502943716,NA,NA
2017-47,5024B,5024,Single,Single Bedroom,Control,3.265664254,NA,NA
2017-47,5024C,5024,Single,Single Bedroom,Control,2.502943716,NA,NA
2017-47,5024D,5024,Single,Single Bedroom,Control,2.884303985,NA,NA
2017-47,5027A,5027,NA,Double Bedroom,Individual,2.11915029,2.165728943,2.000922588
2017-47,5027B,5027,NA,Double Bedroom,Individual,2.241350211,2.164897651,2.000922588
2017-47,5029A,5029,Double,Double Bedroom,Cluster,3.995230463,4.34090259,4.116499138
2017-47,5029B,5029,Double,Double Bedroom,Cluster,3.995230463,4.34090259,4.116499138
2017-47,5030A,5030,Double,Double Bedroom,Individual,2.058715192,2.166140066,2.000922588
2017-47,5030B,5030,Double,Double Bedroom,Individual,2.242015073,2.164893128,2.000922588
2017-47,5031A,5031,Double,Double Bedroom,Cluster,4.911729868,4.327016235,4.112755351
2017-47,5031B,5031,Double,Double Bedroom,Cluster,4.911729868,4.327016235,4.112755351
2017-47,5032A,5032,Double,Double Bedroom,Individual,1.997615232,2.166555712,2.000925152
2017-47,5032B,5032,Double,Double Bedroom,Individual,2.05805033,2.166144589,2.000922588
2017-47,5036A,5036,NA,Single Bedroom,Individual,2.646199022,2.679608225,2.452408668
2017-47,5036B,5036,NA,Double Bedroom,Individual,2.486414914,2.163230544,2.000922588
2017-47,5037A,5037,Double,Double Bedroom,Control,2.485750052,NA,NA
2017-47,5037B,5037,Double,Double Bedroom,Control,2.192688457,NA,NA
2017-47,5039A,5039,Double,Double Bedroom,Cluster,4.544465244,4.332580851,4.112755351
2017-47,5039B,5039,Double,Double Bedroom,Cluster,4.544465244,4.332580851,4.112755351
2017-47,5040A,5040,NA,Single Bedroom,Individual,2.432079714,2.680831764,2.45833116
2017-47,5040B,5040,NA,Double Bedroom,Individual,2.363550132,2.164066359,2.000922588
2017-47,5042A,5042,Double,Double Bedroom,Cluster,4.238300581,4.337219709,4.112755351
2017-47,5042B,5042,Double,Double Bedroom,Cluster,4.238300581,4.337219709,4.112755351
2017-47,6008A,6008,Double,Double Bedroom,Control,2.000899514,NA,NA
2017-47,6008B,6008,Double,Double Bedroom,Control,2.428599236,NA,NA
2017-47,6009A,6009,Single,Single Bedroom,Cluster,11.99484826,10.73279952,10.12042022
2017-47,6009B,6009,Single,Single Bedroom,Cluster,11.99484826,10.73279952,10.12042022
2017-47,6009C,6009,Single,Single Bedroom,Cluster,11.99484826,10.73279952,10.12042022
2017-47,6009D,6009,Single,Single Bedroom,Cluster,11.99484826,10.73279952,10.12042022
2017-47,6010A,6010,Single,Single Bedroom,Individual,2.497754736,2.680456478,2.452408668
2017-47,6010B,6010,Single,Single Bedroom,Individual,2.802842951,2.678713117,2.452408668
2017-47,6010C,6010,Single,Single Bedroom,Individual,2.650298844,2.679584798,2.452408668
2017-47,6010D,6010,Single,Single Bedroom,Individual,2.57402679,2.680020638,2.452408668
2017-47,6011A,6011,Single,Single Bedroom,Individual,2.73368726,2.679108293,2.452408668
2017-47,6011B,6011,Single,Single Bedroom,Individual,2.886231368,2.678236612,2.452408668
2017-47,6011C,6011,Single,Single Bedroom,Individual,2.809959314,2.678672452,2.452408668
2017-47,6011D,6011,Single,Single Bedroom,Individual,2.660895876,2.679524243,2.452408668
2017-47,6013A,6013,Double,Double Bedroom,Cluster,4.561556225,4.332321896,4.112755351
2017-47,6013B,6013,Double,Double Bedroom,Cluster,4.561556225,4.332321896,4.112755351
2017-47,6014A,6014,Double,Double Bedroom,Cluster,4.989255947,4.325841598,4.112755351
2017-47,6014B,6014,Double,Double Bedroom,Cluster,4.989255947,4.325841598,4.112755351
2017-47,6015A,6015,Double,Double Bedroom,Individual,2.249456139,2.164842509,2.000922588
2017-47,6015B,6015,Double,Double Bedroom,Individual,2.127256219,2.165673801,2.000922588
2017-47,6018A,6018,Double,Double Bedroom,Individual,2.128800205,2.165663297,2.000922588
2017-47,6018B,6018,Double,Double Bedroom,Individual,2.006600284,2.166494589,2.000922588
2017-47,6021A,6021,Single,Single Bedroom,Cluster,11.84615892,10.73704779,10.12042022
2017-47,6021B,6021,Single,Single Bedroom,Cluster,11.84615892,10.73704779,10.12042022
2017-47,6021C,6021,Single,Single Bedroom,Cluster,11.84615892,10.73704779,10.12042022
2017-47,6021D,6021,Single,Single Bedroom,Cluster,11.84615892,10.73704779,10.12042022
2017-47,6022A,6022,Single,Single Bedroom,Cluster,10.3969899,10.77845262,10.12042022
2017-47,6022B,6022,Single,Single Bedroom,Cluster,10.3969899,10.77845262,10.12042022
2017-47,6022C,6022,Single,Single Bedroom,Cluster,10.3969899,10.77845262,10.12042022
2017-47,6022D,6022,Single,Single Bedroom,Cluster,10.3969899,10.77845262,10.12042022
2017-47,6023A,6023,NA,Single Bedroom,Individual,2.504871099,2.680415814,2.452408668
2017-47,6023B,6023,NA,Single Bedroom,Individual,2.960576039,2.677811785,2.452408668
2017-47,6023C,6023,NA,Single Bedroom,Control,2.809959314,NA,NA
2017-47,6023D,6023,NA,Single Bedroom,Control,3.038775475,NA,NA
2017-47,6024A,6024,Single,Single Bedroom,Control,2.886231368,NA,NA
2017-47,6024B,6024,Single,Single Bedroom,Control,3.038775475,NA,NA
2017-47,6024C,6024,Single,Single Bedroom,Control,2.504871099,NA,NA
2017-47,6024D,6024,Single,Single Bedroom,Control,3.191319583,NA,NA
2017-47,6027A,6027,Double,Double Bedroom,Control,2.428599236,NA,NA
2017-47,6027B,6027,Double,Double Bedroom,Control,2.123099434,NA,NA
2017-47,6029A,6029,Double,Double Bedroom,Cluster,4.062898987,4.339877309,4.116499138
2017-47,6029B,6029,Double,Double Bedroom,Cluster,4.062898987,4.339877309,4.116499138
2017-47,6030A,6030,Double,Double Bedroom,Cluster,4.429498749,4.334322767,4.112755351
2017-47,6030B,6030,Double,Double Bedroom,Cluster,4.429498749,4.334322767,4.112755351
2017-47,6031A,6031,Double,Double Bedroom,Cluster,4.307298829,4.336174281,4.112755351
2017-47,6031B,6031,Double,Double Bedroom,Cluster,4.307298829,4.336174281,4.112755351
2017-47,6032A,6032,Double,Double Bedroom,Control,2.184199395,NA,NA
2017-47,6032B,6032,Double,Double Bedroom,Control,1.948288616,NA,NA
2017-47,6036A,6036,NA,Single Bedroom,Individual,2.879115005,2.678277277,2.452408668
2017-47,6036B,6036,NA,Double Bedroom,Individual,2.428599236,2.163623848,2.000922588
2017-47,6037A,6037,Double,Double Bedroom,Cluster,4.254687931,4.336971416,4.112755351
2017-47,6037B,6037,Double,Double Bedroom,Cluster,4.254687931,4.336971416,4.112755351
2017-47,6039A,6039,Double,Double Bedroom,Individual,2.000899514,2.16653337,2.000925152
2017-47,6039B,6039,Double,Double Bedroom,Individual,2.123099434,2.165702078,2.000922588
2017-47,6040A,6040,NA,Single Bedroom,Individual,2.650298844,2.679584798,2.452408668
2017-47,6040B,6040,NA,Double Bedroom,Individual,2.428599236,2.163623848,2.000922588
2017-47,6042A,6042,Double,Double Bedroom,Cluster,4.123998948,4.338951552,4.112755351
2017-47,6042B,6042,Double,Double Bedroom,Cluster,4.123998948,4.338951552,4.112755351
2017-48,1008A,1008,Double,Double Bedroom,Cluster,3.532935483,3.276560444,3.049033496
2017-48,1008B,1008,Double,Double Bedroom,Cluster,3.532935483,3.276560444,3.049033496
2017-48,1009A,1009,NA,Single Bedroom,Control,1.77798632,NA,NA
2017-48,1009B,1009,NA,Single Bedroom,Control,2.03505139,NA,NA
2017-48,1009C,1009,NA,Single Bedroom,Control,1.989853136,NA,NA
2017-48,1010A,1010,Single,Single Bedroom,Individual,2.368388514,2.04097355,1.843604499
2017-48,1010B,1010,Single,Single Bedroom,Individual,2.313020653,2.041289938,1.843604499
2017-48,1010C,1010,Single,Single Bedroom,Individual,2.270647289,2.041532072,1.843604499
2017-48,1010D,1010,Single,Single Bedroom,Individual,2.360478819,2.041018748,1.843604499
2017-48,1011A,1011,Single,Single Bedroom,Individual,1.977171394,2.043209077,1.843604499
2017-48,1011B,1011,Single,Single Bedroom,Individual,1.758212084,2.044460273,1.846008031
2017-48,1011C,1011,Single,Single Bedroom,Individual,2.087947472,2.04257607,1.843604499
2017-48,1011D,1011,Single,Single Bedroom,Individual,1.917535929,2.043549851,1.843604499
2017-48,1013A,1013,Double,Double Bedroom,Control,1.670065582,NA,NA
2017-48,1013B,1013,Double,Double Bedroom,Control,1.678939624,NA,NA
